ATP,Location,Tournament,tourney_date,Series,Court,surface,Round,Best of,winner_name,loser_name,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,Scores
35,Halle,Halle Open,2022-06-15,ATP500,Outdoor,Grass,2nd Round,3.0,Nick Kyrgios,Stefanos Tsitsipas,65.0,6.0,893.0,4945.0,5.0,7.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,1.61,2.3,1.66,2.36,1.69,2.4,1.61,2.29,5-7 6-2 6-4
35,Halle,Halle Open,2022-06-15,ATP500,Outdoor,Grass,2nd Round,3.0,Felix Auger Aliassime,Mackenzie Mcdonald,9.0,53.0,3895.0,961.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.22,4.94,1.22,5.0,1.19,4.62,7-6 6-1
35,Halle,Halle Open,2022-06-15,ATP500,Outdoor,Grass,2nd Round,3.0,Hubert Hurkacz,Ugo Humbert,12.0,50.0,3258.0,1009.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.49,2.83,1.49,3.04,1.44,2.75,7-6 6-3
36,Queens Club,Queen's Club Championships,2022-06-16,ATP500,Outdoor,Grass,2nd Round,3.0,Tommy Paul,Stan Wawrinka,35.0,290.0,1113.0,169.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.61,2.3,1.72,2.25,1.73,2.33,1.68,2.16,6-1 6-4
35,Halle,Halle Open,2022-06-16,ATP500,Outdoor,Grass,2nd Round,3.0,Karen Khachanov,Laslo Djere,23.0,62.0,1710.0,911.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.16,6.16,1.17,6.29,1.14,5.58,7-6 6-4
36,Queens Club,Queen's Club Championships,2022-06-16,ATP500,Outdoor,Grass,2nd Round,3.0,Matteo Berrettini,Denis Kudla,10.0,82.0,3570.0,733.0,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.16,5.0,1.21,5.08,1.21,5.55,1.18,4.77,3-6 7-6 6-4
36,Queens Club,Queen's Club Championships,2022-06-16,ATP500,Outdoor,Grass,2nd Round,3.0,Ryan Peniston,Francisco Cerundolo,180.0,46.0,321.0,1035.0,6.0,0.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.53,2.5,1.55,2.63,1.65,2.8,1.53,2.47,6-0 4-6 6-4
36,Queens Club,Queen's Club Championships,2022-06-16,ATP500,Outdoor,Grass,2nd Round,3.0,Filip Krajinovic,Sam Querrey,48.0,121.0,1010.0,512.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.75,1.44,2.77,1.51,2.8,1.54,2.65,1.47,4-6 6-3 6-4
35,Halle,Halle Open,2022-06-16,ATP500,Outdoor,Grass,2nd Round,3.0,Roberto Bautista Agut,Tallon Griekspoor,20.0,61.0,1858.0,914.0,6.0,7.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.57,2.37,1.65,2.38,1.68,2.42,1.61,2.29,6-7 6-4 6-2
35,Halle,Halle Open,2022-06-16,ATP500,Outdoor,Grass,2nd Round,3.0,Daniil Medvedev,Ilya Ivashka,1.0,42.0,7950.0,1060.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.22,4.82,1.22,5.54,1.19,4.64,7-6 6-3
35,Halle,Halle Open,2022-06-16,ATP500,Outdoor,Grass,2nd Round,3.0,Oscar Otte,Nikoloz Basilashvili,51.0,25.0,1000.0,1628.0,4.0,6.0,6.0,0.0,7.0,6.0,,,,,2.0,1.0,Completed,1.9,1.9,1.93,1.96,1.97,2.03,1.88,1.91,4-6 6-0 7-6
36,Queens Club,Queen's Club Championships,2022-06-17,ATP500,Outdoor,Grass,Quarterfinals,3.0,Botic Van De Zandschulp,Alejandro Davidovich Fokina,29.0,44.0,1364.0,1050.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.2,1.68,2.34,1.73,2.4,1.64,2.26,6-2 6-4
36,Queens Club,Queen's Club Championships,2022-06-17,ATP500,Outdoor,Grass,Quarterfinals,3.0,Matteo Berrettini,Tommy Paul,10.0,35.0,3570.0,1113.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.4,3.2,1.41,3.3,1.36,3.09,6-4 6-2
36,Queens Club,Queen's Club Championships,2022-06-17,ATP500,Outdoor,Grass,Quarterfinals,3.0,Mile Cilic,Emil Ruusuvuori,17.0,56.0,2130.0,945.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.42,3.13,1.43,3.21,1.39,2.98,7-6 6-4
36,Queens Club,Queen's Club Championships,2022-06-17,ATP500,Outdoor,Grass,Quarterfinals,3.0,Filip Krajinovic,Ryan Peniston,48.0,180.0,1010.0,321.0,4.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.5,2.62,1.56,2.61,1.6,2.77,1.53,2.51,4-6 6-3 6-3
35,Halle,Halle Open,2022-06-17,ATP500,Outdoor,Grass,Quarterfinals,3.0,Hubert Hurkacz,Felix Auger Aliassime,12.0,9.0,3258.0,3895.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.58,1.57,2.88,1.59,2.51,1.52,7-6 7-6
35,Halle,Halle Open,2022-06-17,ATP500,Outdoor,Grass,Quarterfinals,3.0,Nick Kyrgios,Pablo Carreno Busta,65.0,19.0,893.0,1965.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.29,4.05,1.32,4.15,1.27,3.75,6-4 6-2
35,Halle,Halle Open,2022-06-17,ATP500,Outdoor,Grass,Quarterfinals,3.0,Daniil Medvedev,Roberto Bautista Agut,1.0,20.0,7950.0,1858.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.33,3.7,1.38,3.78,1.32,3.37,6-2 6-4
35,Halle,Halle Open,2022-06-17,ATP500,Outdoor,Grass,Quarterfinals,3.0,Oscar Otte,Karen Khachanov,51.0,23.0,1000.0,1710.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.3,1.61,2.43,1.63,2.43,1.71,2.23,1.65,4-6 7-6 6-4
35,Halle,Halle Open,2022-06-18,ATP500,Outdoor,Grass,Semifinals,3.0,Hubert Hurkacz,Nick Kyrgios,12.0,65.0,3258.0,893.0,4.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.37,1.57,2.49,1.61,2.59,1.63,2.4,1.57,4-6 7-6 7-6
35,Halle,Halle Open,2022-06-18,ATP500,Outdoor,Grass,Semifinals,3.0,Daniil Medvedev,Oscar Otte,1.0,51.0,7950.0,1000.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.16,6.27,1.17,6.36,1.14,5.71,7-6 6-3
36,Queens Club,Queen's Club Championships,2022-06-18,ATP500,Outdoor,Grass,Semifinals,3.0,Matteo Berrettini,Botic Van De Zandschulp,10.0,29.0,3570.0,1364.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.28,3.75,1.32,3.73,1.35,3.82,1.3,3.52,6-4 6-3
36,Queens Club,Queen's Club Championships,2022-06-18,ATP500,Outdoor,Grass,Semifinals,3.0,Filip Krajinovic,Mile Cilic,48.0,17.0,1010.0,2130.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,4.5,1.2,4.75,1.23,4.9,1.25,4.42,1.21,6-3 6-3
38,Mallorca,Mallorca Championships,2022-06-19,ATP250,Outdoor,Grass,1st Round,3.0,Aslan Karatsev,Jaume Munar,43.0,72.0,1056.0,780.0,3.0,6.0,6.0,1.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,2.0,2.0,1.89,2.0,2.1,1.86,1.92,3-6 6-1 6-3
36,Queens Club,Queen's Club Championships,2022-06-19,ATP500,Outdoor,Grass,The Final,3.0,Matteo Berrettini,Filip Krajinovic,10.0,48.0,3570.0,1010.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.19,5.33,1.2,5.76,1.17,4.95,7-5 6-4
38,Mallorca,Mallorca Championships,2022-06-19,ATP250,Outdoor,Grass,1st Round,3.0,Mackenzie Mcdonald,Joao Sousa,52.0,59.0,961.0,918.0,4.0,6.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,1.5,2.62,1.47,2.89,1.52,3.0,1.46,2.69,4-6 7-5 6-1
